Name,Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Brand,Model,Kilometer_Range_Grade
MAHINDRA SCORPIO VLX,Delhi,7281.56,2010,61001,Diesel,Manual,First,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX,4
MAHINDRA SCORPIO VLX,Kolkata,11880.44,2014,42000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX,3
MAHINDRA SCORPIO VLX,Mumbai,8431.28,2011,100010,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX,6
MAHINDRA SCORPIO VLX,Bangalore,8048.04,2010,144400,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX,6
MAHINDRA SCORPIO VLX,Ahmedabad,11420.55,2011,70000,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX,4
MAHINDRA SCORPIO VLX 2.2 MHAWK AIRBAG BSIV,Delhi,6882.99,2011,77001,Diesel,Manual,First,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2.2 MHAWK AIRBAG BSIV,4
MAHINDRA SCORPIO VLX 2.2 MHAWK AIRBAG BSIV,Pune,10730.72,2013,105000,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2.2 MHAWK AIRBAG BSIV,6
MAHINDRA SCORPIO VLX 2.2 MHAWK BSIII,Delhi,6745.02,2010,72000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2.2 MHAWK BSIII,4
MAHINDRA SCORPIO VLX 2.2 MHAWK BSIII,Coimbatore,9688.31,2012,62729,Diesel,Manual,First,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2.2 MHAWK BSIII,4
MAHINDRA SCORPIO VLX 2WD AIRBAG BSIII,Bangalore,9810.94,2011,73000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2WD AIRBAG BSIII,4
MAHINDRA SCORPIO VLX 2WD AIRBAG BSIII,Chennai,8431.28,2008,130000,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2WD AIRBAG BSIII,6
MAHINDRA SCORPIO VLX 2WD AIRBAG BSIV,Jaipur,10286.16,2011,83000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2WD AIRBAG BSIV,5
MAHINDRA SCORPIO VLX 2WD AIRBAG BSIV,Kolkata,9642.32,2013,75000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2WD AIRBAG BSIV,4
MAHINDRA SCORPIO VLX 2WD AT BSIV,Hyderabad,12263.68,2013,86000,Diesel,Automatic,First,11.79,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2WD AT BSIV,5
MAHINDRA SCORPIO VLX 2WD BSIII,Hyderabad,12003.08,2011,72573,Diesel,Manual,First,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2WD BSIII,4
MAHINDRA SCORPIO VLX 2WD BSIV,Hyderabad,12110.38,2014,90000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2WD BSIV,5
MAHINDRA SCORPIO VLX 2WD BSIV,Kolkata,10347.48,2014,45128,Diesel,Manual,First,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 2WD BSIV,3
MAHINDRA SCORPIO VLX 4WD,Bangalore,6668.38,2007,81000,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 4WD,5
MAHINDRA SCORPIO VLX 4WD AIRBAG AT BSIV,Coimbatore,9519.68,2011,108905,Diesel,Automatic,Second,11.79,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 4WD AIRBAG AT BSIV,6
MAHINDRA SCORPIO VLX 4WD AIRBAG BSIV,Jaipur,7986.72,2010,105000,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX 4WD AIRBAG BSIV,6
MAHINDRA SCORPIO VLX AT AIRBAG BSIV,Mumbai,9197.76,2011,50000,Diesel,Automatic,First,11.79,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX AT AIRBAG BSIV,3
MAHINDRA SCORPIO VLX SPECIAL EDITION BS-IV,Delhi,12003.08,2010,72727,Diesel,Manual,Second,15.4,2179.0,120.0,8.0,MAHINDRA,SCORPIO VLX SPECIAL EDITION BS-IV,4
MAHINDRA SSANGYONG REXTON RX5,Kochi,14179.88,2014,58995,Diesel,Manual,First,12.83,2696.0,162.0,7.0,MAHINDRA,SSANGYONG REXTON RX5,3
MAHINDRA SSANGYONG REXTON RX5,Hyderabad,19162.0,2012,73670,Diesel,Manual,First,12.83,2696.0,162.0,7.0,MAHINDRA,SSANGYONG REXTON RX5,4
MAHINDRA SSANGYONG REXTON RX5,Pune,19085.35,2013,57000,Diesel,Manual,First,12.83,2696.0,162.0,7.0,MAHINDRA,SSANGYONG REXTON RX5,3
MAHINDRA SSANGYONG REXTON RX7,Kochi,16908.55,2015,67415,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,MAHINDRA,SSANGYONG REXTON RX7,4
MAHINDRA SSANGYONG REXTON RX7,Hyderabad,22227.92,2013,61202,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,MAHINDRA,SSANGYONG REXTON RX7,4
MAHINDRA SSANGYONG REXTON RX7,Delhi,16096.08,2014,65000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,MAHINDRA,SSANGYONG REXTON RX7,4
MAHINDRA SSANGYONG REXTON RX7,Pune,13474.72,2013,76000,Diesel,Automatic,Second,11.18,2696.0,184.0,7.0,MAHINDRA,SSANGYONG REXTON RX7,4
MAHINDRA SSANGYONG REXTON RX7,Mumbai,21231.5,2016,40000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,MAHINDRA,SSANGYONG REXTON RX7,2
MAHINDRA SSANGYONG REXTON RX7,Delhi,16096.08,2013,66372,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,MAHINDRA,SSANGYONG REXTON RX7,4
MAHINDRA SSANGYONG REXTON RX7,Ahmedabad,14563.12,2013,80000,Diesel,Automatic,Second,11.18,2696.0,184.0,7.0,MAHINDRA,SSANGYONG REXTON RX7,4
MAHINDRA SSANGYONG REXTON RX7,Mumbai,21231.5,2016,39000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,MAHINDRA,SSANGYONG REXTON RX7,2
MAHINDRA SSANGYONG REXTON RX7,Bangalore,19162.0,2013,72000,Diesel,Automatic,Second,11.18,2696.0,184.0,7.0,MAHINDRA,SSANGYONG REXTON RX7,4
MAHINDRA SSANGYONG REXTON RX7,Kochi,14517.13,2014,91586,Diesel,Automatic,Second,11.18,2696.0,184.0,7.0,MAHINDRA,SSANGYONG REXTON RX7,5
MAHINDRA SSANGYONG REXTON RX7,Delhi,16172.73,2014,62000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,MAHINDRA,SSANGYONG REXTON RX7,4
MAHINDRA THAR 4X4,Delhi,12003.08,2012,74000,Diesel,Manual,First,16.55,2498.0,105.0,7.0,MAHINDRA,THAR 4X4,4
MAHINDRA THAR CRDE,Jaipur,14179.88,2016,19000,Diesel,Manual,First,16.55,2498.0,105.0,6.0,MAHINDRA,THAR CRDE,1
MAHINDRA THAR CRDE,Delhi,17077.17,2016,11000,Diesel,Manual,First,16.55,2498.0,105.0,6.0,MAHINDRA,THAR CRDE,1
MAHINDRA THAR CRDE,Coimbatore,14808.39,2017,28599,Diesel,Manual,First,16.55,2498.0,105.0,6.0,MAHINDRA,THAR CRDE,2
MAHINDRA THAR CRDE AC,Mumbai,15881.47,2014,15000,Diesel,Manual,First,16.55,2498.0,105.0,6.0,MAHINDRA,THAR CRDE AC,1
MAHINDRA THAR CRDE AC,Jaipur,8431.28,2012,75800,Diesel,Manual,Second,16.55,2498.0,105.0,6.0,MAHINDRA,THAR CRDE AC,4
MAHINDRA THAR CRDE AC,Hyderabad,15881.47,2016,20000,Diesel,Manual,First,16.55,2498.0,105.0,6.0,MAHINDRA,THAR CRDE AC,1
MAHINDRA THAR CRDE AC,Coimbatore,15881.47,2019,16392,Diesel,Manual,First,16.55,2498.0,105.0,6.0,MAHINDRA,THAR CRDE AC,1
MAHINDRA THAR DI 4X4,Mumbai,12646.92,2018,2500,Diesel,Manual,First,18.06,2523.0,63.0,7.0,MAHINDRA,THAR DI 4X4,1
MAHINDRA THAR DI 4X4,Kochi,13965.27,2019,13024,Diesel,Manual,First,18.06,2523.0,63.0,7.0,MAHINDRA,THAR DI 4X4,1
MAHINDRA TUV 300 2015-2019 MHAWK100 T8,Kochi,12999.5,2018,55594,Diesel,Manual,First,18.49,1493.0,100.0,7.0,MAHINDRA,TUV 300 2015-2019 MHAWK100 T8,3
MAHINDRA TUV 300 2015-2019 MHAWK100 T8 AMT,Kochi,12830.88,2017,47357,Diesel,Automatic,First,18.49,1493.0,100.0,7.0,MAHINDRA,TUV 300 2015-2019 MHAWK100 T8 AMT,3
MAHINDRA TUV 300 2015-2019 T8,Kochi,13597.36,2017,57259,Diesel,Manual,First,18.49,1493.0,100.0,7.0,MAHINDRA,TUV 300 2015-2019 T8,3
MAHINDRA TUV 300 2015-2019 T8,Coimbatore,13413.4,2017,22251,Diesel,Manual,First,18.49,1493.0,100.0,7.0,MAHINDRA,TUV 300 2015-2019 T8,2
MAHINDRA TUV 300 2015-2019 T8,Coimbatore,11604.51,2017,56380,Diesel,Manual,First,18.49,1493.0,100.0,7.0,MAHINDRA,TUV 300 2015-2019 T8,3
MAHINDRA TUV 300 2015-2019 T8,Coimbatore,11282.59,2017,49404,Diesel,Manual,First,18.49,1493.0,100.0,7.0,MAHINDRA,TUV 300 2015-2019 T8,3
MAHINDRA TUV 300 2015-2019 T8,Kochi,13413.4,2018,28466,Diesel,Manual,First,18.49,1493.0,100.0,7.0,MAHINDRA,TUV 300 2015-2019 T8,2
MAHINDRA TUV 300 2015-2019 T8 AMT,Kochi,14179.88,2017,31861,Diesel,Automatic,First,18.49,1493.0,100.0,7.0,MAHINDRA,TUV 300 2015-2019 T8 AMT,2
MAHINDRA TUV 300 T8,Delhi,10654.07,2016,47035,Diesel,Manual,First,18.49,1493.0,100.0,7.0,MAHINDRA,TUV 300 T8,3
MAHINDRA TUV 300 T8,Pune,9657.65,2016,67000,Diesel,Manual,First,18.49,1493.0,100.0,7.0,MAHINDRA,TUV 300 T8,4
MAHINDRA TUV 300 T8 AMT,Hyderabad,12570.27,2017,30000,Diesel,Automatic,First,18.49,1493.0,100.0,7.0,MAHINDRA,TUV 300 T8 AMT,2
MAHINDRA VERITO 1.5 D4 BSIV,Hyderabad,5671.95,2013,107000,Diesel,Manual,First,21.03,1461.0,65.0,5.0,MAHINDRA,VERITO 1.5 D4 BSIV,6
MAHINDRA VERITO 1.5 D4 BSIV,Pune,4752.18,2015,90000,Diesel,Manual,Second,21.03,1461.0,65.0,5.0,MAHINDRA,VERITO 1.5 D4 BSIV,5
MAHINDRA VERITO 1.5 D4 BSIV,Hyderabad,13980.6,2012,20000,Diesel,Manual,First,21.03,1461.0,65.0,5.0,MAHINDRA,VERITO 1.5 D4 BSIV,1
MAHINDRA VERITO 1.5 D6 BSIV,Chennai,3679.1,2011,110000,Diesel,Manual,Second,21.0,1461.0,64.1,5.0,MAHINDRA,VERITO 1.5 D6 BSIV,6
MAHINDRA VERITO 1.5 D6 BSIV,Kochi,4890.14,2012,118683,Diesel,Manual,Second,21.0,1461.0,64.1,5.0,MAHINDRA,VERITO 1.5 D6 BSIV,6
MAHINDRA VERITO VIBE 1.5 DCI D6,Mumbai,13674.0,2013,26000,Diesel,Manual,First,20.8,1461.0,64.1,5.0,MAHINDRA,VERITO VIBE 1.5 DCI D6,2
MAHINDRA XUV300 W8 DIESEL,Chennai,11113.96,2012,97000,Diesel,Manual,First,20.0,1497.0,115.0,5.0,MAHINDRA,XUV300 W8 DIESEL,5
MAHINDRA XUV500 AT W10 AWD,Coimbatore,25707.74,2018,82739,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 AT W10 AWD,5
MAHINDRA XUV500 AT W10 FWD,Kochi,25232.52,2018,25948,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 AT W10 FWD,2
MAHINDRA XUV500 AT W10 FWD,Delhi,25263.18,2017,25000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 AT W10 FWD,2
MAHINDRA XUV500 AT W10 FWD,Coimbatore,25324.5,2018,24500,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 AT W10 FWD,2
MAHINDRA XUV500 AT W10 FWD,Jaipur,20311.72,2016,54000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 AT W10 FWD,3
MAHINDRA XUV500 AT W10 FWD,Mumbai,23760.88,2017,23000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 AT W10 FWD,2
MAHINDRA XUV500 AT W10 FWD,Delhi,25293.84,2017,21000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 AT W10 FWD,2
MAHINDRA XUV500 AT W10 FWD,Hyderabad,22074.62,2016,80999,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 AT W10 FWD,5
MAHINDRA XUV500 AT W10 FWD,Mumbai,21078.2,2016,41000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 AT W10 FWD,3
MAHINDRA XUV500 AT W8 FWD,Bangalore,19928.48,2015,34000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 AT W8 FWD,2
MAHINDRA XUV500 W10 1.99 MHAWK,Delhi,20694.96,2016,24569,Diesel,Manual,First,16.0,1997.0,140.0,7.0,MAHINDRA,XUV500 W10 1.99 MHAWK,2
MAHINDRA XUV500 W10 2WD,Ahmedabad,19162.0,2015,73000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,4
MAHINDRA XUV500 W10 2WD,Coimbatore,24650.0,2017,57847,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,3
MAHINDRA XUV500 W10 2WD,Delhi,15712.84,2015,62000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,4
MAHINDRA XUV500 W10 2WD,Ahmedabad,17629.04,2015,52000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,3
MAHINDRA XUV500 W10 2WD,Kochi,25079.23,2018,29907,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,2
MAHINDRA XUV500 W10 2WD,Delhi,19162.0,2015,66000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,4
MAHINDRA XUV500 W10 2WD,Mumbai,18318.87,2015,53392,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,3
MAHINDRA XUV500 W10 2WD,Kolkata,19928.48,2016,54000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,3
MAHINDRA XUV500 W10 2WD,Kochi,20756.28,2017,43773,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,3
MAHINDRA XUV500 W10 2WD,Coimbatore,23822.2,2016,56532,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,3
MAHINDRA XUV500 W10 2WD,Jaipur,24374.06,2017,40000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,2
MAHINDRA XUV500 W10 2WD,Coimbatore,24726.64,2017,64961,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,4
MAHINDRA XUV500 W10 2WD,Kochi,19100.68,2016,51884,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,3
MAHINDRA XUV500 W10 2WD,Chennai,20694.96,2016,89000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 2WD,5
MAHINDRA XUV500 W10 AWD,Pune,18410.85,2015,87900,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 AWD,5
MAHINDRA XUV500 W10 AWD,Hyderabad,18778.76,2015,102626,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 AWD,6
MAHINDRA XUV500 W10 AWD,Jaipur,24527.36,2017,22000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 AWD,2
MAHINDRA XUV500 W10 AWD,Coimbatore,24466.04,2016,66296,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 AWD,4
MAHINDRA XUV500 W10 AWD,Coimbatore,22227.92,2016,67472,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W10 AWD,4
MAHINDRA XUV500 W4,Mumbai,14179.88,2016,33000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W4,2
MAHINDRA XUV500 W4,Bangalore,14486.47,2014,65213,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W4,4
MAHINDRA XUV500 W4,Mumbai,14793.06,2016,33000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W4,2
MAHINDRA XUV500 W4 1.99 MHAWK,Delhi,18395.52,2017,13363,Diesel,Manual,First,16.0,1997.0,140.0,7.0,MAHINDRA,XUV500 W4 1.99 MHAWK,1
MAHINDRA XUV500 W6 2WD,Chennai,14409.82,2014,80000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,4
MAHINDRA XUV500 W6 2WD,Coimbatore,17981.62,2016,67995,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,4
MAHINDRA XUV500 W6 2WD,Pune,14256.53,2013,31924,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,2
MAHINDRA XUV500 W6 2WD,Jaipur,13030.16,2015,85009,Diesel,Manual,Second,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,5
MAHINDRA XUV500 W6 2WD,Mumbai,14486.47,2015,48000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,3
MAHINDRA XUV500 W6 2WD,Kolkata,13030.16,2014,55000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,3
MAHINDRA XUV500 W6 2WD,Jaipur,12646.92,2014,88511,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,5
MAHINDRA XUV500 W6 2WD,Hyderabad,16632.62,2015,113000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,6
MAHINDRA XUV500 W6 2WD,Coimbatore,16939.21,2016,62946,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,4
MAHINDRA XUV500 W6 2WD,Kochi,16770.58,2017,41290,Diesel,Manual,Second,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,3
MAHINDRA XUV500 W6 2WD,Kolkata,11113.96,2014,62000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,4
MAHINDRA XUV500 W6 2WD,Jaipur,11037.31,2012,110000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,6
MAHINDRA XUV500 W6 2WD,Kochi,13758.314999999999,2015,56318,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,3
MAHINDRA XUV500 W6 2WD,Mumbai,13413.4,2015,82000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,5
MAHINDRA XUV500 W6 2WD,Kolkata,10117.54,2013,73314,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,4
MAHINDRA XUV500 W6 2WD,Hyderabad,12761.89,2013,67000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,4
MAHINDRA XUV500 W6 2WD,Pune,9964.24,2012,80000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,4
MAHINDRA XUV500 W6 2WD,Coimbatore,13758.314999999999,2015,54684,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,3
MAHINDRA XUV500 W6 2WD,Delhi,14256.53,2015,37000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,2
MAHINDRA XUV500 W6 2WD,Mumbai,12646.92,2014,45600,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W6 2WD,3
MAHINDRA XUV500 W7,Delhi,19928.48,2018,9000,Diesel,Manual,First,14.0,2179.0,155.0,7.0,MAHINDRA,XUV500 W7,1
MAHINDRA XUV500 W8 1.99 MHAWK,Delhi,17245.8,2016,81177,Diesel,Manual,First,16.0,1997.0,140.0,7.0,MAHINDRA,XUV500 W8 1.99 MHAWK,5
MAHINDRA XUV500 W8 1.99 MHAWK,Chennai,9197.76,2011,143354,Diesel,Manual,Second,16.0,1997.0,140.0,7.0,MAHINDRA,XUV500 W8 1.99 MHAWK,6
MAHINDRA XUV500 W8 2WD,Kochi,12003.08,2014,70963,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
MAHINDRA XUV500 W8 2WD,Coimbatore,25431.81,2018,46811,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,3
MAHINDRA XUV500 W8 2WD,Chennai,9810.94,2011,128000,Diesel,Manual,Third,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,6
MAHINDRA XUV500 W8 2WD,Kolkata,11957.09,2013,87284,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,5
MAHINDRA XUV500 W8 2WD,Coimbatore,13566.7,2016,39052,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,2
MAHINDRA XUV500 W8 2WD,Kochi,10761.38,2013,87736,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,5
MAHINDRA XUV500 W8 2WD,Delhi,9182.43,2012,88000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,5
MAHINDRA XUV500 W8 2WD,Coimbatore,12815.55,2015,65100,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
MAHINDRA XUV500 W8 2WD,Coimbatore,11052.64,2016,85609,Diesel,Manual,Second,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,5
MAHINDRA XUV500 W8 2WD,Coimbatore,19146.67,2015,36836,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,2
MAHINDRA XUV500 W8 2WD,Mumbai,12646.92,2012,35000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,2
MAHINDRA XUV500 W8 2WD,Kochi,9504.35,2012,82103,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,5
MAHINDRA XUV500 W8 2WD,Kochi,14501.8,2015,59182,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,3
MAHINDRA XUV500 W8 2WD,Delhi,12416.98,2012,72450,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
MAHINDRA XUV500 W8 2WD,Coimbatore,20357.71,2016,59711,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,3
MAHINDRA XUV500 W8 2WD,Delhi,12263.68,2014,74345,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
MAHINDRA XUV500 W8 2WD,Kochi,11205.94,2013,73648,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
MAHINDRA XUV500 W8 2WD,Delhi,8814.52,2012,65000,Diesel,Manual,Second,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
MAHINDRA XUV500 W8 2WD,Mumbai,13796.64,2015,83000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,5
MAHINDRA XUV500 W8 2WD,Jaipur,13796.64,2014,70669,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
MAHINDRA XUV500 W8 2WD,Hyderabad,13796.64,2013,140000,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,6
MAHINDRA XUV500 W8 2WD,Coimbatore,14164.55,2013,130790,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,6
MAHINDRA XUV500 W8 2WD,Kolkata,9964.24,2012,47629,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,3
MAHINDRA XUV500 W8 2WD,Coimbatore,12003.08,2014,67791,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
MAHINDRA XUV500 W8 2WD,Delhi,9581.0,2012,75000,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
MAHINDRA XUV500 W8 2WD,Kochi,12003.08,2015,67365,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
MAHINDRA XUV500 W8 2WD,Ahmedabad,11037.31,2014,67000,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
MAHINDRA XUV500 W8 2WD,Pune,11052.64,2012,95000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,5
MAHINDRA XUV500 W8 2WD,Ahmedabad,14563.12,2014,31000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,2
MAHINDRA XUV500 W8 2WD,Mumbai,11880.44,2012,37000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,2
MAHINDRA XUV500 W8 2WD,Bangalore,15023.01,2014,55000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,3
MAHINDRA XUV500 W8 2WD,Chennai,10270.83,2011,126000,Diesel,Manual,Third,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,6
MAHINDRA XUV500 W8 2WD,Kochi,11543.19,2013,61672,Diesel,Manual,First,16.0,2179.0,140.0,7.0,MAHINDRA,XUV500 W8 2WD,4
